data_cell_id	data_cell_id.1	data_cell_id.2	ri_row	ri_col	synergy_loewe
42	248862	32874	4.598	23.8025	-13.39639391
42	248862	135401907	-2.583	0.558	-3.805806164
42	248862	2141	-8.415	-5.46	-2.182595883
42	248862	123608	0.534	8.917	-6.575291039
42	248862	2187	5.499	3.316	0.380258986
42	248862	5284616	-1.044	4.744	7.435212706
42	248862	9444	-8.489	5.997	-12.09730878
42	248862	5360373	1.932	23.389	-13.36071978
42	248862	387447	-1.554	37.589	-67.12676783
42	248862	2478	-1.633	3.18	-6.928179745
42	248862	2578	-2.848	13.359	-17.279091
42	248862	354624	6.068	5.802	-13.42127669
42	248862	441203	-1.244	5.577	-1.203315538
42	248862	439693	-21.041	-1.267	-5.152776101
42	248862	2907	2.957	1.302	4.930139763
42	248862	3062316	-4.034	4.137	-18.23497275
42	248862	148124	-0.069	3.345	-3.331525785
42	248862	24197464	-1.414	3.226	-15.02454354
42	248862	54611422	-8.402	-2.972	-6.187510837
42	248862	176871	-7.515	0.436	-4.795084665
42	248862	104741	6.665	0.57	-0.080980446
42	248862	3690	10.371	2.144	-4.816918136
42	248862	57469	1.327	5.26	-5.883699066
42	248862	208908	-5.561	0.715	-9.603048486
42	248862	5935	0.116	0.542	0.291611619
42	248862	4114	5.123	7.81	3.075388462
42	248862	5746	1.612	9.153	-2.947525518
42	248862	4211	5.971	0.155	-2.376867245
42	248862	23615975	1.721	4.585	0.060422235
42	248862	451668	5.487	3.419	4.445192795
42	248862	21864423	6.545	20.381	-17.57469388
42	248862	54608520	-6.469	1.648	-8.89140675
42	248862	36314	-3.717	4.569	-41.2459446
42	248862	4842	-1.116	5.127	-4.275791634
42	248862	148121	8.14	54.052	-3.947860226
42	248862	9703	-1.759	1.033	-4.467980233
42	248862	6239	-1.631	2.237	-2.205126595
42	248862	5352062	-5.846	34.566	-41.74084062
42	248862	104842	0.127	10.291	-24.94672385
42	248862	216239	1.529	-1.279	-1.073339599
42	248862	5329102	1.367	1.628	-2.391585818
42	248862	5426	3.742	-0.15	-3.91093329
42	248862	60699	-2.719	14.728	-25.53607276
42	248862	5799	4.658	13.879	-0.637210552
42	248862	5388983	2.165	-0.457	4.958104406
42	248862	68740	1.346	-1.012	0.951417926
42	248862	5311	-7.721	4.731	-5.000010538
42	43834572	248862	23.562	0.496	-84.43545924
42	43834572	32874	12.015	23.8025	1.660993026
42	43834572	135401907	35.982	-2.478	-68.00609604
42	43834572	2141	3.413	-0.649	-11.50376599
42	43834572	123608	31.563	5.516	-31.08201771
42	43834572	2187	17.638	3.316	-7.454101427
42	43834572	5284616	19.808	4.742	-16.52083653
42	43834572	9444	20.692	5.997	-12.64127345
42	43834572	77082	10.493	0.166	-31.64699123
42	43834572	5360373	18.027	23.389	-11.87111253
42	43834572	387447	2.518	38.888	-12.54299695
42	43834572	2478	15.851	4.491	-22.4444959
42	43834572	426756	27.682	8.961	-8.218321914
42	43834572	2578	1.429	8.685	1.344961889
42	43834572	439693	3.227	0.234	5.170849696
42	43834572	2907	27.56	1.555	-68.30768089
42	43834572	6252	27.984	33.696	-36.5487732
42	43834572	3062316	17.892	4.137	2.630469982
42	43834572	148124	20.041	3.345	-13.97530825
42	43834572	24197464	9.124	6.946	-0.284090053
42	43834572	176871	9.675	1.78	-24.36552164
42	43834572	657237	23.279	2.879	-3.750255135
42	43834572	104741	18.473	0.57	-33.0649293
42	43834572	3657	11.628	1.463	-73.45368866
42	43834572	3690	16.512	-1.921	-32.70998859
42	43834572	5291	31.261	0.939	-33.13832608
42	43834572	57469	3.416	-3.833	-1.557555944
42	43834572	6445540	20.091	61.59	-9.731219473
42	43834572	208908	12.57	0.715	-17.45181782
42	43834572	5935	17.821	0.542	-30.05980633
42	43834572	667490	10.644	16.576	1.309486961
42	43834572	4114	3.342	-1.591	-59.84190507
42	43834572	5746	30.151	12.234	-8.288899135
42	43834572	4211	16.97	0.155	-69.37311715
42	43834572	644241	15.604	0.988	-8.365018843
42	43834572	23615975	24.131	0.288	-28.32455116
42	43834572	451668	16.496	4.68	-11.00475357
42	43834572	21864423	8.221	20.381	2.312358384
42	43834572	54608520	12.902	1.648	-4.29606544
42	43834572	36314	20.926	4.569	-11.46625235
42	43834572	148121	12.987	54.052	-16.98473014
42	43834572	9703	22.435	-0.906	-34.12159402
42	43834572	6239	19.14	1.278	-16.29946734
42	43834572	5352062	17.096	34.566	-17.51134359
42	43834572	104842	12.824	10.291	-7.191144034
42	43834572	216239	7.014	-1.279	-30.58259439
42	43834572	5329102	18.717	1.628	-21.15882133
42	43834572	2733525	27.009	-4.406	-62.75833586
42	43834572	5394	20.542	2.843	-8.791781204
42	43834572	5426	15.07	-1.388	-24.78102405
